Customer ID,Gender,Age,Income (USD/Month)
27164,Male,44,9818
27938,Female,30,23212
28710,Male,28,21142
28624,Male,33,14560
35058,Male,37,24431
35415,Male,29,14448
34501,Female,26,7911
33253,Male,53,10473
34146,Male,25,19930
34370,Female,50,23307
33326,Male,29,7033
33505,Male,21,6286
33652,Male,53,4013
33286,Male,28,16942
34352,Male,36,27802
34633,Female,24,15489
34103,Male,19,7300
34639,Male,20,3615
35037,Male,22,5109
35616,Female,30,10953
33243,Male,37,19687
33760,Male,32,11686
35182,Male,38,2328
34221,Male,33,26152
34746,Female,31,6416
34312,Female,24,3452
34990,Male,19,18905
33871,Male,36,23687
59576,Female,32,12290
59618,Male,39,2430
57952,Female,55,21497
57779,Female,62,7197
57317,Male,35,21393
58059,Female,28,32235
59495,Male,32,3262
57341,Female,31,20401
59813,Female,32,6420
57465,Male,21,15631
59179,Male,34,13592
59074,Male,58,21383
59450,Male,65,24003
59459,Male,32,13942
58570,Female,64,19061
57495,Male,22,12500
58095,Female,48,6673
59396,Male,64,22956
59544,Male,20,20943
59320,Male,40,13640
58269,Female,20,29881
57787,Male,38,3633
57925,Male,61,8450
59892,Male,20,14584
58372,Female,24,7273
58822,Male,51,20501
4010,Female,32,30798
5208,Male,21,6321
5588,Female,28,9261
5473,Male,42,19327
4012,Female,39,11952
5966,Male,35,14159
26216,Male,18,9662
24024,Female,33,13441
24765,Female,39,5225
24650,Male,37,9611
26187,Male,25,18438
24770,Female,55,11662
26282,Female,25,22762
26605,Male,40,14493
25059,Female,40,27706
26968,Female,44,12404
25041,Female,55,18493
26323,Male,23,22844
25303,Male,18,2662
24148,Female,21,12462
26086,Male,44,25132
24844,Male,30,21581
24551,Male,19,13655
25552,Male,23,6523
26292,Male,43,15058
25784,Male,39,15837
24372,Female,59,9367
25204,Male,20,11828
26997,Male,19,20961
26954,Female,46,18477
25206,Female,18,9411
30359,Female,20,18732
30551,Female,65,13158
32072,Female,37,32401
31104,Female,28,9269
32530,Male,30,22974
32673,Male,22,2086
31863,Male,36,14000
31824,Female,22,30425
30292,Female,49,8747
30951,Male,44,9761
32580,Male,27,14170
32938,Male,23,33500
32481,Female,36,15218
32465,Female,31,9546
32920,Male,39,4906
30651,Male,30,8992
32636,Male,33,14645
30795,Female,61,34406
32797,Male,34,20906
30189,Female,31,23662
6597,Female,57,33202
8767,Female,49,21994
8542,Male,31,12799
6116,Female,18,6694
6886,Male,21,3426
7320,Female,42,12298
7453,Female,24,12568
9627,Female,25,14903
9161,Male,20,13100
10707,Female,55,23785
11016,Female,32,23124
10095,Female,22,14217
11370,Female,58,23753
10953,Male,49,6957
9979,Male,33,4930
11841,Male,32,24578
10079,Female,36,18101
10111,Female,53,4572
10096,Female,38,16064
9349,Female,49,9343
10797,Male,20,25764
9696,Female,25,6536
11984,Male,19,10279
11726,Female,38,23123
11840,Female,22,9229
10019,Female,51,15178
10415,Male,59,15012
9417,Male,18,5284
9103,Male,37,2948
10297,Male,29,18002
9559,Female,33,2417
10906,Male,29,7844
11751,Female,31,11930
10878,Female,26,14907
9100,Female,30,3654
10352,Female,61,11615
55100,Male,40,10256
56132,Male,20,21795
56837,Male,28,6130
54400,Male,28,9393
54219,Female,35,7443
54796,Male,29,11211
56228,Female,54,10565
55029,Female,28,3984
54709,Female,36,22089
828,Female,18,2083
1525,Female,63,13629
16213,Male,36,7708
15929,Female,32,34487
15116,Male,29,6503
15649,Female,60,8034
16533,Female,28,20664
17531,Female,39,8908
16736,Male,38,25839
15493,Female,36,13690
16998,Male,21,18136
17732,Female,33,9751
17164,Male,55,5851
16536,Male,34,7872
17600,Male,37,18609
17293,Male,18,11864
15011,Female,28,23160
15604,Male,47,21025
15514,Male,42,34667
15467,Male,22,5876
16242,Female,25,19857
23359,Male,56,18899
22591,Female,22,4286
23262,Female,31,6874
22682,Male,57,23326
21660,Male,37,14826
21882,Female,18,10445
49949,Male,45,6590
48399,Male,22,9694
49103,Male,44,18481
48936,Female,58,14761
48680,Male,56,2784
46623,Male,24,2560
46903,Female,24,15400
46941,Female,27,11659
46332,Female,27,14317
45096,Female,29,9827
46734,Female,40,5601
45259,Female,25,14532
45197,Female,19,21171
19197,Female,57,10786
20945,Male,24,8551
19021,Female,23,23626
20296,Female,38,7466
20299,Female,20,8144
19461,Female,65,11431
18058,Female,19,23276
19786,Female,38,3631
18208,Female,25,14206
20220,Male,33,21954
19457,Male,28,10729
18632,Female,48,22229
20411,Male,28,18063
19910,Male,44,3379
18344,Male,30,14393
19895,Female,35,15672
18857,Female,33,8763
44425,Female,58,20329
36252,Male,18,17229
37176,Male,25,22557
38207,Female,38,24918
38400,Male,44,20756
37268,Male,56,23181
37779,Male,36,25643
36092,Male,30,20673
38075,Male,40,13994
38090,Male,39,12757
37206,Male,24,3389
37548,Female,25,6201
38011,Male,44,9581
38931,Female,31,10364
36269,Male,36,10029
37242,Female,27,5735
37430,Male,35,12116
36426,Male,36,24818
36444,Male,54,12668
38873,Male,25,23705
38682,Female,48,17198
38787,Male,39,24427
37154,Male,33,4164
37207,Male,27,23090
36890,Male,61,20496
37732,Female,24,13386
13722,Male,20,14494
13539,Female,19,5767
13972,Female,60,10966
14500,Male,25,18731
12070,Male,49,4013
12015,Female,62,24349
14050,Female,30,23273
12953,Female,25,10823
14803,Female,26,32325
14021,Female,39,9274
13064,Male,25,23997
13482,Female,64,18632
12533,Male,20,25800
14949,Male,31,20887
12108,Female,42,8831
13306,Male,32,23552
13980,Male,63,24685
14904,Male,51,17694
13047,Male,40,16876
12102,Female,29,10349
13140,Female,39,24030
40875,Male,25,23290
41727,Female,30,4365
41654,Male,38,18819
39240,Male,43,6001
41172,Male,41,15278
39826,Male,32,21665
41129,Male,48,9128
40607,Female,33,5596
40755,Female,38,16494
39137,Male,55,3491
52743,Male,52,19605
53117,Male,28,3245
52434,Male,39,13759
51361,Female,34,5222
51187,Male,27,8654
52184,Female,23,15643
52171,Female,33,14342
52282,Male,65,19079
52757,Female,28,5163
51051,Male,46,14125
52839,Female,40,2108
52465,Female,26,23593
51825,Male,54,25516
53231,Male,37,12951
27295,Female,22,21919
29848,Male,24,24459
29044,Male,40,4302
27025,Male,38,8092
27161,Male,19,19108
28718,Female,19,20249
29208,Male,27,4316
27999,Female,47,18896
27956,Male,36,16757
28164,Female,32,17197
29205,Female,28,17754
27871,Female,34,16822
33977,Female,34,11247
34294,Male,58,24447
33226,Female,43,32284
33448,Male,32,21472
33120,Male,53,13272
35524,Male,47,14449
33816,Male,35,20653
33925,Female,27,34619
35876,Female,20,16186
33865,Male,46,10615
33750,Female,48,16313
35535,Male,34,15611
35026,Male,37,3233
35357,Male,39,6419
33406,Male,59,13839
58961,Male,36,5082
59755,Male,31,19075
58533,Female,31,19952
57717,Female,31,8846
4914,Male,24,11231
4469,Male,20,9627
25231,Male,61,24992
24526,Female,51,9444
24743,Male,33,3118
24432,Female,22,13094
25588,Female,40,21141
24703,Female,25,17306
24484,Female,21,18642
24876,Male,43,22283
32929,Male,33,11449
31799,Female,29,3226
32253,Female,37,4295
32988,Female,37,33573
31749,Male,21,14137
31015,Male,43,18144
32953,Male,40,9783
30232,Male,26,3466
31968,Female,18,7780
32866,Female,35,21371
8799,Male,24,23522
7605,Male,56,34117
11042,Male,26,19496
11269,Female,51,8776
9974,Female,39,17985
10119,Male,37,34172
10724,Male,20,31727
9393,Female,31,3551
11135,Male,50,18192
11509,Male,34,16628
9394,Male,42,15609
10802,Male,37,5931
9847,Male,52,21268
56981,Male,32,29735
55248,Female,31,24623
56648,Male,56,20064
54040,Female,40,26818
56823,Female,26,9390
54794,Male,25,23296
56443,Female,44,3013
55470,Female,22,4050
55652,Male,57,12173
54222,Male,40,6939
54911,Female,23,16089
55202,Female,18,21109
55945,Male,31,23573
56273,Male,35,21031
15435,Male,61,24504
16827,Female,19,3360
16443,Male,43,7753
15181,Female,18,24002
17962,Male,61,14756
15095,Female,57,21926
15880,Female,50,14037
15628,Female,25,10263
21124,Male,60,3568
22779,Male,32,17545
22721,Female,36,4166
21492,Female,40,26477
21249,Female,45,2196
48902,Female,31,16608
48947,Male,48,19795
50078,Male,33,15537
48111,Female,39,11119
50999,Female,39,23816
48554,Female,23,21366
48963,Female,39,14939
47117,Male,45,13495
47314,Male,25,4894
47750,Male,38,13751
47202,Male,19,10156
20377,Male,29,12356
18719,Male,27,16325
19088,Female,26,34118
20970,Female,56,8431
18657,Male,31,16927
20209,Male,40,24028
18148,Male,18,16998
19292,Female,18,23876
20996,Male,40,6358
18293,Female,53,6824
20509,Female,65,4949
20557,Female,22,18646
19332,Female,43,19836
19846,Female,33,19791
20511,Female,23,4335
18262,Male,21,9975
36023,Female,37,20466
36185,Female,44,9273
38427,Female,33,11111
38059,Female,27,11082
37825,Female,31,17608
38707,Male,20,21419
38667,Male,49,15230
36997,Male,63,14508
37533,Female,41,24910
37989,Male,45,5141
36979,Male,40,5311
13441,Male,26,23913
14377,Female,18,24370
14226,Female,26,10745
13102,Female,51,18999
13992,Male,25,7903
13068,Female,27,29428
13798,Male,30,11950
14717,Female,57,15480
14609,Male,20,15017
14256,Female,34,3492
14869,Male,64,2148
12410,Male,19,3083
14491,Female,20,15060
13655,Male,25,20629
13167,Female,40,10378
14391,Female,20,11722
40558,Female,32,22817
41508,Female,33,18364
41533,Male,64,19395
40924,Male,62,24082
41322,Female,20,14765
39235,Female,37,6307
51048,Female,23,20496
53016,Female,62,23799
52433,Female,27,17594
27465,Female,53,6043
29923,Female,63,4229
27901,Female,24,19939
29130,Female,49,8867
29042,Male,39,14651
29281,Female,47,3454
27864,Male,35,13304
27421,Male,19,29780
29636,Female,26,6380
29720,Female,47,24334
27934,Female,24,19244
27814,Female,36,15163
27892,Male,45,17365
27353,Male,25,3207
28343,Female,24,16572
28035,Male,39,10647
29775,Male,61,7998
27229,Male,27,20485
27075,Female,64,12025
27829,Male,20,16594
27162,Female,64,5450
27767,Female,34,30348
28961,Male,25,4642
28456,Female,36,28499
29492,Male,37,17434
29184,Female,18,11209
34687,Male,41,4018
33312,Male,24,19946
34052,Male,20,19976
35017,Male,19,30888
33704,Male,57,19613
33512,Male,30,16981
35370,Female,25,3611
34243,Female,30,17657
35810,Female,27,12286
34306,Female,18,5164
35803,Male,49,8258
35131,Male,20,6110
34855,Female,29,18225
35625,Male,18,30435
34518,Male,65,11032
33227,Male,27,19856
35576,Female,42,2293
33405,Female,30,18909
35540,Male,21,10578
33283,Male,22,10210
33029,Female,28,15623
33608,Female,32,3064
34238,Male,34,14934
33799,Male,32,15598
59944,Male,18,29612
57176,Female,32,13285
59416,Male,38,13813
59852,Female,50,4830
57325,Female,45,16220
58876,Male,44,15291
58583,Male,46,18696
59615,Female,37,6829
58839,Female,22,7629
59358,Male,35,5210
57194,Male,23,26278
58523,Female,33,8185
58504,Female,25,15622
57711,Female,45,4638
57855,Male,25,7447
57278,Female,53,7722
58333,Male,49,18596
58438,Female,32,19602
57803,Male,21,6806
5968,Female,58,2787
5859,Female,64,31579
5912,Male,21,29732
3522,Male,34,28517
4109,Female,30,33111
5623,Female,28,5096
25426,Female,37,18791
25670,Female,18,22379
25126,Female,35,19745
25669,Female,24,3343
25109,Female,24,15873
26766,Female,25,17675
24047,Female,37,4544
24651,Female,20,14714
26582,Male,19,32055
25693,Female,30,14807
25809,Female,38,26715
24437,Male,57,33784
24096,Male,29,34326
25115,Female,45,22833
26711,Male,61,20698
24434,Male,23,22574
24108,Male,37,16711
26358,Male,53,15890
24833,Male,19,9916
26247,Female,52,24544
26921,Male,28,6442
24061,Female,24,3076
26095,Female,29,9864
24022,Male,27,33505
26829,Male,60,22626
25967,Female,26,6013
26585,Female,18,10343
25836,Male,31,8605
24209,Female,33,3815
25436,Male,36,9613
32891,Male,25,24752
32816,Male,34,6671
32200,Female,37,19302
31739,Male,28,22509
31381,Male,31,7364
31884,Male,36,16879
32806,Male,22,11683
31655,Male,41,15845
30275,Male,62,2854
32285,Male,49,4710
32763,Male,35,12847
31517,Female,27,2731
31450,Male,29,33438
32225,Female,33,32466
32424,Female,34,18814
6551,Male,53,21198
7561,Female,32,16011
6625,Male,32,13737
7062,Male,34,19727
6901,Male,22,3744
6570,Female,39,7409
11351,Male,24,20955
10581,Female,26,6683
10262,Male,39,4769
11386,Female,44,27149
11062,Female,25,8361
9902,Male,31,8292
9071,Male,21,4110
10298,Female,42,9919
11851,Male,23,14031
9628,Male,51,23253
10821,Female,48,14603
10527,Male,64,6545
9659,Female,22,25969
11040,Male,60,14355
11671,Female,44,12031
11306,Male,50,17811
10740,Male,25,23820
11607,Female,24,14091
9895,Male,28,21663
10331,Female,31,9579
9694,Male,36,7157
11681,Female,34,4970
9907,Female,62,18773
10193,Female,35,26757
11213,Female,51,12870
11836,Male,39,16984
11243,Male,31,17957
11525,Male,30,11028
9452,Male,53,30199
11201,Male,27,10690
10598,Female,60,9228
11367,Male,48,12803
10078,Female,32,5206
11019,Male,30,18174
11842,Female,44,22099
9586,Female,62,4600
9130,Female,33,4749
11858,Male,58,4364
10927,Female,24,3605
9832,Male,24,14390
11082,Female,22,10298
56471,Female,34,9215
55865,Male,25,12087
54905,Female,29,30254
56525,Male,47,16783
56802,Female,38,19876
56788,Male,20,24390
55569,Female,19,11010
56580,Male,37,15027
16171,Female,30,23370
17908,Female,20,23702
17484,Male,27,8289
15988,Female,60,10123
16972,Female,37,14908
15603,Male,32,7368
16074,Male,36,17921
17626,Female,27,6305
17130,Male,34,22573
17461,Female,26,7315
17879,Female,45,12081
16580,Female,37,20836
17317,Female,39,12398
15632,Male,29,23207
15637,Female,52,19664
17230,Female,40,9350
16890,Male,37,28857
16884,Male,39,10088
16382,Female,30,20424
23586,Female,52,23915
21402,Female,22,32702
21146,Male,46,8922
21042,Male,23,5511
23579,Male,27,18408
22883,Male,36,5315
22100,Female,34,3432
50514,Male,33,13787
49085,Male,40,7946
48502,Female,35,14813
49243,Female,38,12093
48099,Male,38,15154
45305,Female,24,3890
47743,Female,37,30567
46520,Female,34,8989
47093,Female,35,6230
47583,Female,33,14616
47131,Male,47,11081
45396,Male,52,9234
46542,Male,32,33256
45679,Male,42,11590
20011,Female,42,22108
19933,Female,62,13445
18908,Female,22,34097
18410,Female,36,13414
19215,Female,25,10482
18206,Female,26,16059
19251,Male,30,11010
18831,Male,22,28928
19719,Male,18,6016
19231,Male,24,19899
20595,Male,34,16380
20305,Female,57,15562
18607,Male,37,23101
19610,Female,21,22031
18749,Female,41,24090
18042,Male,24,28337
38738,Male,37,8253
38426,Female,26,6870
38879,Male,34,22437
38270,Male,25,21895
36263,Male,21,5213
36470,Male,19,32554
37156,Female,32,2910
37349,Male,28,2226
38311,Female,59,3517
36934,Female,34,24539
37831,Male,60,10373
38245,Female,25,10146
36823,Male,34,21069
38084,Male,38,11439
38902,Male,32,29736
38794,Male,34,16710
36483,Female,19,7018
36955,Female,62,15078
38691,Male,32,21503
37023,Female,48,13937
37631,Female,20,24999
37741,Female,24,31279
38456,Female,44,16844
38656,Female,20,13395
36761,Male,34,23063
37317,Female,38,20489
14396,Male,22,12655
14934,Male,39,10065
13021,Female,28,14960
12361,Male,37,6514
12106,Female,34,24732
12305,Male,39,4645
12256,Female,21,5311
13731,Female,20,8725
12936,Male,60,33812
14620,Male,27,23513
12232,Female,27,20451
13288,Female,38,20630
12436,Male,35,18913
13234,Female,30,23510
12636,Male,40,23515
12330,Female,38,29100
12734,Male,53,18081
13834,Male,27,24640
13698,Female,20,13308
12037,Female,18,11086
39171,Male,45,28887
40707,Female,62,23825
39143,Female,45,14452
40961,Male,36,7784
41137,Male,47,34437
40540,Male,57,24303
41002,Male,34,25905
39845,Male,26,8503
51755,Female,32,4264
53213,Male,22,7307
51902,Female,26,13522
52569,Female,21,19203
51023,Female,44,8248
51827,Male,30,2436
52874,Male,34,9488
52346,Female,20,7544
53009,Female,19,33203
53638,Male,39,25711
51673,Male,55,8737
51118,Female,30,20884
51348,Male,40,4400
52668,Male,60,16568
53672,Female,27,11176
52163,Female,46,18798
52370,Male,31,12044
52965,Male,51,25743
52912,Male,20,12155
27798,Male,30,10342
29440,Female,33,12080
29484,Male,36,18583
28473,Male,37,21195
29920,Female,18,17410
33021,Male,39,30913
34025,Male,51,5377
33461,Male,53,3508
33276,Female,32,24179
34685,Male,22,24898
33188,Male,21,22793
34151,Male,24,20608
33986,Male,28,26874
35223,Female,24,23661
34224,Male,26,13382
34084,Female,30,34887
35102,Female,32,15828
33506,Male,37,2489
58115,Female,39,7060
58053,Male,28,19878
58965,Female,30,2443
59759,Female,62,29252
59564,Female,21,16537
57239,Female,40,24547
5214,Female,39,19784
24879,Male,49,11344
24797,Female,38,13149
24085,Male,20,14448
24866,Male,52,6542
24629,Male,56,3508
24808,Female,18,11390
25882,Male,26,30186
24293,Female,39,22822
25187,Male,35,4550
24972,Female,37,14204
31807,Male,20,8361
30262,Male,32,23316
31625,Female,36,12315
30090,Female,52,19893
30609,Female,24,22377
32954,Female,49,6127
30096,Female,31,13225
31891,Female,63,14601
30405,Male,60,24278
6240,Male,19,15751
7589,Male,25,6801
7960,Male,40,7036
7387,Male,32,12259
8339,Female,33,4837
8314,Male,34,22029
9038,Female,54,18965
10349,Female,35,7089
11596,Female,28,15152
9096,Female,28,17813
9707,Male,38,20903
9894,Female,20,16143
11749,Female,47,33983
9352,Male,38,11890
9314,Male,24,12839
10557,Female,29,22493
9843,Female,47,21060
11193,Female,27,10887
9495,Female,38,12294
9456,Male,32,23606
11261,Female,58,5410
10962,Male,21,4330
9734,Male,30,32723
10259,Female,34,28255
11632,Male,33,21801
54565,Male,23,2116
55108,Female,38,24166
54350,Male,40,6848
55768,Female,31,3533
55189,Male,57,15095
56249,Male,46,7881
54453,Male,40,20750
54550,Female,36,7990
55803,Female,19,34960
55217,Male,34,7323
55077,Male,19,30440
54303,Female,22,18222
56675,Male,43,4878
16616,Male,34,8214
15875,Female,53,13673
17534,Male,20,20076
16539,Female,28,21029
15263,Female,27,10783
16419,Female,35,18175
15333,Male,47,12871
15888,Male,33,7647
17254,Female,22,15760
17052,Male,32,6568
17350,Female,36,11421
22251,Female,41,7591
21722,Female,33,6606
21005,Female,60,11993
22984,Female,36,14269
21698,Female,44,12601
48898,Female,37,22049
50553,Male,56,24615
50962,Male,39,24391
50264,Male,24,5021
45808,Male,27,15124
46921,Female,51,11193
47907,Female,36,31422
46477,Male,40,15842
47793,Male,25,7978
45643,Male,33,21714
45026,Male,36,3461
20061,Male,37,2636
19517,Male,43,4880
20503,Male,36,24070
18007,Female,62,17240
19179,Male,24,33337
20837,Female,62,15776
18819,Female,25,21810
19439,Male,34,10298
19614,Male,27,9742
19670,Male,35,10939
18093,Female,18,9587
19898,Female,37,15005
18403,Female,30,7775
20005,Female,25,2931
19869,Female,22,20148
42413,Female,20,8243
38989,Male,20,18077
38973,Male,23,21875
36613,Male,29,27982
37312,Male,41,8697
37482,Female,63,13022
36666,Female,58,20595
36917,Male,25,23460
36697,Male,31,16185
36957,Male,46,21822
38422,Male,18,13344
36506,Female,34,23053
36804,Female,25,23199
36080,Female,35,3318
12973,Male,65,17380
14973,Male,22,14112
12892,Female,23,17988
13574,Female,31,24923
14432,Male,35,21425
13706,Female,23,16482
13738,Male,41,15240
12035,Female,64,10259
14766,Male,21,22872
14468,Female,18,6494
13648,Male,24,30784
14851,Female,23,6882
12082,Male,28,14398
12755,Male,65,5257
12467,Male,32,7257
13152,Male,46,6426
12552,Female,26,6878
14059,Male,26,15196
39323,Female,44,20379
40337,Female,28,11051
40584,Female,31,15633
41084,Female,28,16054
39370,Female,44,12407
53101,Male,21,14964
29575,Female,33,2948
29386,Female,34,24907
27647,Male,27,15980
27695,Female,37,24878
27066,Male,27,24982
27330,Male,51,22107
28540,Male,43,14260
27256,Female,18,13671
29930,Female,22,11199
27513,Male,63,12313
27504,Female,63,18567
29071,Female,37,17997
29038,Female,47,28964
27921,Male,29,17505
28889,Male,35,23674
27361,Female,41,23599
29362,Male,26,13718
29067,Female,52,13891
27978,Female,27,19835
27382,Female,24,18822
29694,Male,26,2102
28248,Female,36,22903
27600,Female,36,20118
35075,Female,35,6101
35821,Female,65,3400
34792,Male,62,12740
35490,Male,33,22819
34642,Female,23,7973
33991,Male,54,6929
35554,Male,52,4324
34610,Male,64,17802
35402,Male,26,6844
34641,Female,51,13316
35858,Male,34,21151
35166,Female,20,17766
33824,Female,53,19413
33164,Male,28,16400
33980,Male,20,17444
34039,Female,35,16835
35867,Female,34,3780
58512,Female,30,28165
58936,Female,27,27320
59764,Female,37,18074
58962,Male,24,27308
59831,Female,37,12064
58532,Male,25,17738
58081,Female,20,22638
57704,Male,52,13849
57369,Male,36,12022
58497,Female,21,16072
58543,Male,37,24745
57945,Male,40,2621
59776,Male,24,10191
57145,Female,28,14142
59511,Male,30,16410
58826,Female,30,17110
59579,Male,25,9135
58046,Female,34,4404
59794,Female,51,23490
57966,Female,42,23569
57944,Male,30,34167
59523,Male,34,14644
3976,Male,47,21931
3444,Male,20,26143
25925,Female,21,14011
26474,Male,31,8564
26625,Male,38,2329
25461,Female,64,28986
26025,Female,38,10328
25008,Male,31,32170
24874,Female,58,5093
25133,Male,27,19259
25956,Female,62,10611
26613,Male,19,4250
24509,Male,64,23661
25833,Female,29,7280
24320,Female,29,29394
26870,Male,31,17003
24146,Male,24,12216
25328,Female,24,10612
24023,Male,52,7958
24242,Male,21,4943
25300,Female,27,5137
24191,Female,58,9358
24207,Male,24,5872
24037,Female,59,32950
26287,Male,21,5794
24986,Male,38,15262
25633,Female,47,14577
25335,Male,35,13575
25162,Female,38,10444
25916,Female,40,8540
25434,Male,41,21809
32058,Female,35,13218
31048,Female,49,6274
31447,Male,18,5496
32979,Female,22,5392
30460,Male,21,9670
32435,Male,41,8774
31138,Male,62,9534
31725,Male,48,23808
32302,Female,45,19723
30325,Female,35,14339
31902,Male,41,4095
31089,Female,18,15737
32469,Female,50,2683
7372,Female,51,9701
8616,Female,31,9605
8859,Male,50,14762
8741,Male,27,17266
7446,Male,26,9258
7356,Male,55,8864
8705,Male,53,8242
9365,Female,22,15622
11154,Female,34,25812
9078,Male,61,18903
9329,Female,48,16474
11316,Female,52,27140
11834,Male,56,27392
10087,Male,50,5362
11299,Female,38,20011
9590,Female,42,17065
10077,Male,19,22381
9736,Male,40,17301
10128,Male,37,11405
9055,Male,36,5528
9789,Male,29,17572
10937,Female,40,18561
10840,Male,61,15921
11784,Male,19,9085
11496,Male,27,2483
11130,Male,47,23245
11489,Female,21,17074
10302,Male,23,16651
10042,Female,30,14801
9379,Male,58,22749
10572,Male,36,18648
56881,Male,57,34053
54421,Male,52,3031
56633,Male,56,3051
55745,Female,23,24931
54292,Female,34,15901
55226,Male,41,16536
55866,Male,56,9891
54907,Female,31,9917
15482,Male,36,6667
16260,Female,32,6821
15941,Female,36,7188
15315,Female,35,16228
15186,Female,20,24664
17492,Male,22,15248
15808,Male,21,4961
15882,Female,23,14520
16130,Male,33,34461
15891,Male,33,5055
17105,Female,30,13886
17982,Male,56,4345
15749,Male,27,4537
17414,Male,37,11696
16832,Male,48,11794
16764,Female,18,2056
17039,Female,64,15709
17250,Male,26,4546
17944,Female,62,4181
16001,Male,33,20359
17729,Female,30,20373
22750,Female,41,33516
22324,Male,51,28699
23198,Male,33,28640
22619,Female,19,14646
23279,Male,33,16368
23827,Female,39,20413
49509,Male,20,12241
49490,Female,25,19848
50201,Female,28,23014
50749,Male,30,9584
49037,Female,31,19628
48754,Male,30,32225
45227,Female,40,14020
45371,Male,22,24638
45945,Male,26,32449
47076,Male,34,22973
46697,Female,31,9346
46157,Female,22,24223
45282,Female,18,15330
47544,Male,20,14609
18543,Male,45,33061
19240,Male,29,14557
20499,Male,20,21140
18001,Male,39,21169
19805,Male,24,17493
19248,Male,24,19355
20425,Male,39,22380
18959,Male,23,8595
37757,Female,39,17836
37143,Female,45,10218
36427,Male,20,6853
37722,Male,28,16905
38895,Male,61,13534
36222,Female,57,21261
37662,Female,61,24073
37829,Female,25,4594
38497,Female,45,23533
38574,Female,60,9903
37578,Female,20,12435
38981,Female,37,4095
36988,Female,23,19825
37127,Female,45,25807
38884,Male,21,3767
38654,Female,30,11005
36713,Female,22,12507
36526,Female,31,14955
37640,Female,21,8238
38867,Male,56,23161
36439,Male,31,17638
38477,Male,28,23964
37906,Male,34,6060
14309,Female,57,17377
12298,Female,24,12689
13743,Female,23,14607
14774,Male,23,21036
13532,Male,19,19084
12065,Female,64,13062
14853,Male,40,14740
14359,Female,31,12881
14548,Male,27,32447
12837,Male,24,19281
13274,Female,31,23224
14188,Male,21,15102
14675,Male,34,16023
12048,Male,64,4725
13464,Male,34,4982
13072,Male,36,24044
14499,Male,25,4355
12586,Female,41,13244
12633,Female,24,18909
12529,Female,38,18341
13876,Male,36,6741
13093,Male,48,10361
14648,Male,37,8670
40119,Male,32,10343
39541,Male,57,4275
39330,Female,18,7214
39167,Female,18,2610
40801,Female,23,7134
39532,Male,37,5348
40112,Male,37,20121
40417,Male,48,24879
40737,Male,22,6431
40225,Female,37,17595
41225,Male,28,19906
51476,Female,25,15245
53137,Male,33,22566
52227,Female,30,17647
53086,Female,58,2445
51949,Female,65,2201
52579,Male,25,4606
52678,Male,35,8934
28291,Male,34,32390
28339,Male,28,10758
29569,Female,29,12599
28300,Male,29,16185
28245,Male,48,7099
27632,Female,40,10348
27393,Male,35,21190
28616,Female,27,30085
27773,Female,22,16910
27883,Female,61,12956
27068,Female,39,6893
33717,Male,23,10253
33260,Female,32,3115
33541,Female,37,22536
33340,Male,60,31006
34440,Female,42,13803
33114,Female,31,9121
34059,Female,18,8595
33402,Male,50,24347
34062,Female,25,18373
33583,Male,20,29443
33641,Male,19,11186
34241,Male,38,3401
33040,Male,56,5366
35947,Female,19,9084
59380,Female,36,23405
59937,Female,30,18431
58212,Male,21,16620
59536,Female,19,9272
4568,Female,59,10079
25515,Male,61,9300
26295,Female,51,2009
26293,Female,27,3129
26542,Female,21,22133
26297,Male,28,3632
25738,Male,41,5288
24312,Male,25,19015
24215,Female,56,21371
26725,Male,38,22240
32944,Female,20,30113
31303,Male,53,35000
30687,Male,27,8905
30465,Male,25,4544
31099,Male,36,19409
32162,Male,61,19176
8816,Female,22,5583
7839,Male,23,14243
8487,Female,27,12318
6480,Female,65,19141
8836,Male,21,5843
11278,Female,22,20594
10345,Male,39,17938
9764,Male,32,25941
11583,Male,31,5887
9175,Female,57,9483
9934,Male,37,5357
9318,Female,19,13217
9551,Female,22,20543
10222,Female,27,22814
11178,Male,48,6108
10938,Female,32,24635
11693,Female,37,32914
11797,Female,40,4473
10930,Male,30,17611
9493,Female,31,13970
11486,Male,36,30834
54194,Female,21,6119
54433,Male,26,2202
56301,Female,19,12781
55963,Female,38,24047
55245,Female,26,27157
54781,Female,27,23092
55703,Male,25,18993
55594,Female,25,3447
56257,Male,24,16867
55403,Female,61,5278
54180,Male,18,11000
54874,Male,35,16148
54973,Male,26,14656
17838,Male,34,4412
16846,Female,25,31683
16467,Male,38,7892
15267,Male,35,19837
16458,Female,24,21850
16406,Male,31,16558
16852,Male,49,27037
15686,Male,19,21728
17517,Female,18,28594
15478,Male,40,27473
17301,Female,34,11114
22231,Female,39,7934
21643,Female,21,32156
23177,Female,30,13427
21276,Female,27,11060
21613,Male,28,21846
22625,Female,34,20025
23771,Male,28,21977
49976,Female,39,25765
49625,Female,25,7903
49619,Female,50,3507
49028,Male,20,6894
50430,Female,20,11188
48098,Male,36,4977
50128,Female,35,19596
47841,Male,49,13323
47597,Female,34,19407
47248,Male,33,19889
45939,Male,46,19762
45760,Female,38,8609
47084,Female,37,7973
46930,Male,35,34518
47122,Male,35,18954
45962,Male,53,20896
46036,Female,62,21583
